0.0 -0.065 -0.065
5e-05 -0.0586410383872 -0.065
0.0001 -0.0554694961957 -0.065
0.00015 -0.053096778647 -0.065
0.0002 -0.0511244509115 -0.0649999999988
0.00025 -0.0494029731345 -0.0649999999781
0.0003 -0.0478575115447 -0.0649999997695
0.00035 -0.0464443756087 -0.0649999983729
0.0004 -0.0451354542846 -0.0649999916901
0.00045 -0.0439114044343 -0.0649999674016
0.0005 -0.0427582438032 -0.0649998967563
0.00055 -0.0416654764843 -0.0649997249193
0.0006 -0.0406249848377 -0.0649993625799
0.00065 -0.0396303366904 -0.0649986810201
0.0007 -0.0386763321876 -0.0649975115054
0.00075 -0.0377586961876 -0.0649956486232
0.0008 -0.0368738628599 -0.0649928565018
0.00085 -0.0360188208094 -0.0649888766645
0.0009 -0.0351909991554 -0.0649834364142
0.00095 -0.0343881820594 -0.0649762569223
0.001 -0.0336084434728 -0.0649670604908
0.00105 -0.0328500965473 -0.064955576703
0.0011 -0.0321116538709 -0.0649415473656
0.00115 -0.0313917958248 -0.0649247302686
0.0012 -0.0306893451213 -0.0649049018654
0.00125 -0.0300032461055 -0.0648818590097
0.0013 -0.0293325477754 -0.0648554199038
0.00135 -0.0286763897326 -0.0648254244054
0.0014 -0.0280339904674 -0.0647917338297
0.00145 -0.0274046375198 -0.0647542303675
0.0015 -0.0267876791604 -0.0647128162221
0.00155 -0.026182517314 -0.0646674125492
0.0016 -0.0255886015032 -0.0646179582691
0.00165 -0.0250054236397 -0.0645644088067
0.0017 -0.0244325135205 -0.0645067348009
0.00175 -0.0238694349155 -0.0644449208174
0.0018 -0.0233157821554 -0.0643789640881
0.00185 -0.0227711771421 -0.0643088732951
0.0019 -0.0222352667206 -0.0642346674113
0.00195 -0.0217077203601 -0.0641563746052
0.002 -0.0211882281014 -0.0640740312152
0.00205 -0.0206764987343 -0.0639876807946
0.0021 -0.0201722581747 -0.0638973732276
0.00215 -0.0196752480161 -0.0638031639154
0.0022 -0.0191852242324 -0.0637051130296
0.00225 -0.018701956015 -0.0636032848306
